id,source,timestamp,latitude,longitude,temperature,pressure,rainfall,wind_speed,wind_direction,verification_status,confidence_score,quality_flags
748cddb9-d7ec-4885-af67-71a2d2bfec4b,ERA5,2024-03-21T03:00:00Z,23.25,80.0,20.745,1015.074,0.0,1.638,348.39,validated,0.85,
2f22a2be-5374-404d-b942-b5780b905fc2,ERA5,2024-03-21T04:00:00Z,23.25,80.0,21.251,1015.038,0.0,1.841,14.61,validated,0.85,
0209bcaf-3aec-4451-973b-f1db653bb7ab,ERA5,2024-03-21T05:00:00Z,23.25,80.0,27.264,1014.326,0.0,1.951,41.05,validated,0.85,
ff738b80-0754-4e5d-b24f-d022a44f7a0f,ERA5,2024-03-21T06:00:00Z,23.25,80.0,29.827,1013.217,0.0,1.593,62.97,validated,0.85,
5c503791-3b66-4dda-a55b-e6584f0c79c1,ERA5,2024-03-21T07:00:00Z,23.25,80.0,29.915,1011.875,0.0,1.394,88.57,validated,0.85,
70b063ab-33d0-4335-8b84-7426c25d2752,ERA5,2024-03-21T08:00:00Z,23.25,80.0,32.801,1010.691,0.0,1.706,98.62,validated,0.85,
ea10fc8c-4712-40e1-a094-65f2f4047870,ERA5,2024-03-21T09:00:00Z,23.25,80.0,32.998,1009.578,0.0,2.118,109.6,validated,0.85,
90cec311-1a60-4eec-ae64-c22e41de8a0c,ERA5,2024-03-21T10:00:00Z,23.25,80.0,32.133,1008.992,0.0,2.289,115.14,validated,0.85,
0b564958-ece9-416c-b751-30f112fc5e4d,ERA5,2024-03-21T11:00:00Z,23.25,80.0,32.256,1008.838,0.0,2.352,129.51,validated,0.85,
ee808b64-8fe2-4c01-9f99-50f20db5e28e,ERA5,2024-03-21T12:00:00Z,23.25,80.0,32.074,1008.992,0.0,1.464,153.89,validated,0.85,
58d90287-35d2-42e6-b5a8-7ad896508a5b,ERA5,2024-03-21T13:00:00Z,23.25,80.0,30.074,1009.641,0.0,2.806,187.74,validated,0.85,
26973f11-40a3-4de6-8d0f-49b5aa13c464,ERA5,2024-03-21T14:00:00Z,23.25,80.0,27.621,1010.168,0.0,2.678,211.78,validated,0.85,
b42f7300-1433-44e0-9e6d-5197ae8f7acf,ERA5,2024-03-21T15:00:00Z,23.25,80.0,24.736,1011.056,0.0,2.699,223.59,validated,0.85,
67b88775-0a6d-4838-bd99-b1e2a9435c3e,ERA5,2024-03-21T16:00:00Z,23.25,80.0,24.828,1011.546,0.0,3.206,232.74,validated,0.85,
4577a950-0e4a-46c7-aa98-d9a8a2cf3fcc,ERA5,2024-03-21T17:00:00Z,23.25,80.0,23.333,1012.082,0.0,3.92,239.29,validated,0.85,
3633ebf1-987f-41ef-9bc1-9835287f0829,ERA5,2024-03-21T18:00:00Z,23.25,80.0,23.022,1012.256,0.0,3.978,242.55,validated,0.85,
0056c4f4-3301-409a-8c16-037a4685f705,ERA5,2024-03-21T19:00:00Z,23.25,80.0,22.577,1012.406,0.0,3.824,244.76,validated,0.85,
f4a4aa9b-e264-44f9-8093-67be0c93893f,ERA5,2024-03-21T20:00:00Z,23.25,80.0,20.726,1011.774,0.0,3.635,244.29,validated,0.85,
a6a04068-4b47-4b15-a7ef-8fb3b7bb6630,ERA5,2024-03-21T21:00:00Z,23.25,80.0,20.496,1011.562,0.0,3.362,246.6,validated,0.85,
fc2da838-c66a-49fa-820c-65caf5cf0cad,ERA5,2024-03-21T22:00:00Z,23.25,80.0,18.834,1011.249,0.0,2.759,246.5,validated,0.85,
5dbaa819-83c8-4bcd-aa96-1c32d787f149,ERA5,2024-03-21T23:00:00Z,23.25,80.0,18.575,1010.822,0.0,2.306,249.98,validated,0.85,
9cec0ec4-4a9b-4431-a76c-d25c1b9f9c69,ERA5,2024-03-22T00:00:00Z,23.25,80.0,20.311,1011.099,0.0,1.987,251.65,validated,0.85,
5ec11fe5-aa08-4546-b593-75a9e549fe47,ERA5,2024-03-22T01:00:00Z,23.25,80.0,20.155,1011.462,0.0,1.884,251.5,validated,0.85,
f31a3813-a618-4db6-a8f4-7c7806182e57,ERA5,2024-03-22T02:00:00Z,23.25,80.0,21.319,1012.119,0.0,1.945,261.89,validated,0.85,
2853160b-e7c9-4239-82e4-36ec9f01110c,ERA5,2024-03-22T03:00:00Z,23.25,80.0,21.716,1012.584,0.0,1.686,269.48,validated,0.85,
4fc21f4c-50e3-4035-a5a2-55959ef7185c,ERA5,2024-03-22T04:00:00Z,23.25,80.0,22.236,1012.731,0.0,1.612,271.91,validated,0.85,
1a32980a-0827-44eb-96e1-f4bf15726095,ERA5,2024-03-22T05:00:00Z,23.25,80.0,29.122,1011.888,0.0,1.262,268.54,validated,0.85,
d2551132-f4a1-4608-8ad0-43d80ebd6155,ERA5,2024-03-22T06:00:00Z,23.25,80.0,31.603,1010.764,0.0,0.482,246.29,validated,0.85,
55944e76-352f-4c68-833b-f9a4a0df7dd4,ERA5,2024-03-22T07:00:00Z,23.25,80.0,31.772,1009.803,0.0,0.74,148.93,validated,0.85,
77b85747-9b5d-4009-9f31-dbb0e041a46e,ERA5,2024-03-22T08:00:00Z,23.25,80.0,34.693,1008.394,0.0,1.363,142.65,validated,0.85,
ad7a8084-f41a-4560-8890-3186a83c526f,ERA5,2024-03-22T09:00:00Z,23.25,80.0,34.904,1007.351,0.0,1.616,144.29,validated,0.85,
b8da4d9c-b3c7-49ff-b596-27fc1298ce2a,ERA5,2024-03-22T10:00:00Z,23.25,80.0,33.706,1006.928,0.0,1.841,133.12,validated,0.85,
5acd2537-80e9-4fa7-8eeb-3d80086721df,ERA5,2024-03-22T11:00:00Z,23.25,80.0,33.643,1006.869,0.0,1.759,141.69,validated,0.85,
c69636b9-158f-4b6d-941b-a4d7b723fca0,ERA5,2024-03-22T12:00:00Z,23.25,80.0,33.368,1006.499,0.0,1.192,155.92,validated,0.85,
d3952e20-ae4d-4ae0-b9d1-e40c47d406cb,ERA5,2024-03-22T13:00:00Z,23.25,80.0,35.565,1007.133,0.0,1.218,182.19,validated,0.85,
10bedcf0-a18f-4d68-8015-2867217a7318,ERA5,2024-03-22T14:00:00Z,23.25,80.0,30.818,1007.717,0.0,1.532,231.93,validated,0.85,
ecf25209-8342-4cb5-955c-80ce8ea1dd3f,ERA5,2024-03-22T15:00:00Z,23.25,80.0,25.178,1008.342,0.0,2.399,253.97,validated,0.85,
ff78611e-e62b-494a-8a72-8b1d9ca188d9,ERA5,2024-03-22T16:00:00Z,23.25,80.0,25.149,1008.787,0.0,2.566,263.57,validated,0.85,
54832ec5-02c7-43cd-aecc-13754e9dbd89,ERA5,2024-03-22T17:00:00Z,23.25,80.0,23.577,1008.982,0.0,2.591,272.87,validated,0.85,
2f51ee43-4e01-44c1-a20f-855f815c3532,ERA5,2024-03-22T18:00:00Z,23.25,80.0,23.305,1008.817,0.0,2.502,282.22,validated,0.85,
d3216c18-c2d2-4edc-9bd0-dc82d80ffa52,ERA5,2024-03-22T19:00:00Z,23.25,80.0,22.821,1008.819,0.0,2.328,290.65,validated,0.85,
a5edf2a0-c3ba-4630-afc7-a3c8471481f6,ERA5,2024-03-22T20:00:00Z,23.25,80.0,21.007,1008.547,0.0,2.22,306.71,validated,0.85,
83a66214-6e10-49a1-8fce-e0e5bdcc663b,ERA5,2024-03-22T21:00:00Z,23.25,80.0,20.827,1008.224,0.0,2.479,326.75,validated,0.85,
03f1cccc-b62e-4197-9c92-2a8fb021e72c,ERA5,2024-03-22T22:00:00Z,23.25,80.0,19.276,1008.319,0.0,2.455,334.97,validated,0.85,
b34837ee-56bf-4217-b8c7-5cdf9e23033a,ERA5,2024-03-22T23:00:00Z,23.25,80.0,18.871,1008.079,0.0,2.553,344.73,validated,0.85,
5d59345b-d6e3-4ac1-98a2-b3ace1345597,ERA5,2024-03-23T00:00:00Z,23.25,80.0,21.103,1008.296,0.0,2.606,349.62,validated,0.85,
ed58ccc0-1c17-474d-a7c5-fa4f4646190a,ERA5,2024-03-23T01:00:00Z,23.25,80.0,21.013,1008.909,0.0,2.611,350.72,validated,0.85,
019c32cf-1b3d-4068-97c5-4d532f306885,ERA5,2024-03-23T02:00:00Z,23.25,80.0,23.278,1009.966,0.0,2.548,352.8,validated,0.85,
55d9915e-6264-4001-9bce-df5c4eaf665c,ERA5,2024-03-23T03:00:00Z,23.25,80.0,23.631,1010.76,0.0,2.232,4.3,validated,0.85,
6d2b9eed-9947-40f8-aba0-c62a42516fe5,ERA5,2024-03-23T04:00:00Z,23.25,80.0,26.507,1010.784,0.0,2.753,22.7,validated,0.85,
12ed934e-248d-464b-bc44-d1d227c52390,ERA5,2024-03-23T05:00:00Z,23.25,80.0,33.37,1010.222,0.0,3.414,47.21,validated,0.85,
76f1f8b7-8b5a-49cd-bb82-1fbbde5e529e,ERA5,2024-03-23T06:00:00Z,23.25,80.0,34.584,1009.275,0.0,3.117,75.32,validated,0.85,
1bd3d548-97a9-4432-9bb9-4c038112edc4,ERA5,2024-03-23T07:00:00Z,23.25,80.0,34.918,1008.461,0.0,3.226,92.16,validated,0.85,
c8743db1-c6c8-4ba0-aaea-fc827d6e31a8,ERA5,2024-03-23T08:00:00Z,23.25,80.0,37.486,1006.994,0.0,3.6,98.94,validated,0.85,
5e89994b-8d92-4c79-bc48-a50e83d60cb3,ERA5,2024-03-23T09:00:00Z,23.25,80.0,37.502,1006.314,0.0,3.855,102.82,validated,0.85,
afbf7b8b-4339-4d47-9ab7-fe45bf0aeeff,ERA5,2024-03-23T10:00:00Z,23.25,80.0,35.684,1005.719,0.0,3.359,108.07,validated,0.85,
c5b9b9bc-8da1-4fdd-a69f-5e922bc1c131,ERA5,2024-03-23T11:00:00Z,23.25,80.0,35.765,1006.139,0.0,3.04,111.62,validated,0.85,
2ecabefd-ec8a-4385-9d09-56f348a17577,ERA5,2024-03-23T12:00:00Z,23.25,80.0,35.775,1005.935,0.0,1.733,109.42,validated,0.85,
1d08b993-96ac-4090-81d7-ddefa3caa5f2,ERA5,2024-03-23T13:00:00Z,23.25,80.0,36.432,1006.357,0.0,1.292,75.13,validated,0.85,
8283d865-7a42-4c7a-919f-8ca9a9461a8a,ERA5,2024-03-23T14:00:00Z,23.25,80.0,32.938,1006.972,0.0,1.325,40.29,validated,0.85,
4407174c-cab6-4bb4-8d92-f265b8fbb767,ERA5,2024-03-23T15:00:00Z,23.25,80.0,29.509,1007.997,0.0,1.748,60.22,validated,0.85,
1ce251af-a754-42a4-ac68-7b537ad00680,ERA5,2024-03-23T16:00:00Z,23.25,80.0,28.729,1009.004,0.0,2.078,94.04,validated,0.85,
2584e64a-d5b9-4430-9bdd-5e057bb9dbd1,ERA5,2024-03-23T17:00:00Z,23.25,80.0,25.028,1009.357,0.0,2.192,114.43,validated,0.85,
5560a568-646c-4b2e-ac93-e83c61b4f5be,ERA5,2024-03-23T18:00:00Z,23.25,80.0,23.553,1009.386,0.0,1.519,132.56,validated,0.85,
2ce21743-d8ce-464b-84bc-560e4a9b0ee5,ERA5,2024-03-23T19:00:00Z,23.25,80.0,24.323,1009.229,0.0,1.097,243.65,validated,0.85,
47ddd529-10a6-482f-b9e9-89a4ccf8c4a5,ERA5,2024-03-23T20:00:00Z,23.25,80.0,22.867,1009.221,0.0,1.599,288.3,validated,0.85,
2350ff69-5ddd-4903-8b4a-467ec408a308,ERA5,2024-03-23T21:00:00Z,23.25,80.0,22.565,1008.924,0.0,1.78,303.79,validated,0.85,
4a6a78e2-bf2b-4c7e-a9bb-98576cf7fe68,ERA5,2024-03-23T22:00:00Z,23.25,80.0,21.094,1009.446,0.0,1.735,306.41,validated,0.85,
4e7db7e2-5d9e-456e-8f7d-96883816de94,ERA5,2024-03-23T23:00:00Z,23.25,80.0,21.136,1009.314,0.0,0.971,289.51,validated,0.85,
59f6e4b6-496e-4ab5-9358-511fe86d7d70,ERA5,2024-03-24T00:00:00Z,23.25,80.0,22.589,1009.471,0.0,1.196,278.6,validated,0.85,
c3da1fb4-2f45-4d24-a1ce-14d42935cb18,ERA5,2024-03-24T01:00:00Z,23.25,80.0,21.775,1010.149,0.0,1.441,275.18,validated,0.85,
54681cfa-10d1-4061-a2de-1a9db5abafc9,ERA5,2024-03-24T02:00:00Z,23.25,80.0,23.26,1010.657,0.0,1.808,285.29,validated,0.85,
50a992cf-6fc3-4859-8950-bc19821b9c69,ERA5,2024-03-24T03:00:00Z,23.25,80.0,24.077,1011.734,0.0,1.261,298.88,validated,0.85,
5a39fcda-3ba8-4b4d-92ab-35414857d2e2,ERA5,2024-03-24T04:00:00Z,23.25,80.0,26.523,1012.071,0.0,1.251,307.82,validated,0.85,
37120085-5096-4ea6-b3f4-502820ebb1a5,ERA5,2024-03-24T05:00:00Z,23.25,80.0,33.671,1011.742,0.0,1.061,316.79,validated,0.85,
d8e88e8b-e026-4183-a248-6259c22d6133,ERA5,2024-03-24T06:00:00Z,23.25,80.0,35.257,1011.201,0.0,0.662,336.5,validated,0.85,
7289ee93-37c0-49dc-b6e0-106352d95cc3,ERA5,2024-03-24T07:00:00Z,23.25,80.0,35.16,1010.037,0.0,0.958,81.17,validated,0.85,
d2a7f58b-a9dd-4c61-92fb-8763a4b84f36,ERA5,2024-03-24T08:00:00Z,23.25,80.0,37.912,1009.082,0.0,2.28,94.74,validated,0.85,
a57042a2-267b-44ba-9091-0579a9e8ba9c,ERA5,2024-03-24T09:00:00Z,23.25,80.0,38.109,1007.928,0.0,3.815,91.58,validated,0.85,
8f5b5c9b-7fe7-48a3-8fbc-891c289a16fa,ERA5,2024-03-24T10:00:00Z,23.25,80.0,36.246,1008.077,0.0,3.775,91.18,validated,0.85,
885d3565-d9d4-4e27-a9f2-fbb59ea0161b,ERA5,2024-03-24T11:00:00Z,23.25,80.0,36.076,1007.704,0.0,3.633,94.92,validated,0.85,
3dcc17fc-307b-4693-9997-007935e68d30,ERA5,2024-03-24T12:00:00Z,23.25,80.0,35.877,1007.814,0.0,2.325,99.21,validated,0.85,
f0704575-1400-4caa-8779-db4336729550,ERA5,2024-03-24T13:00:00Z,23.25,80.0,36.534,1008.515,0.0,2.427,93.89,validated,0.85,
e0bc8e8d-6a45-4844-8972-f4e7bae76342,ERA5,2024-03-24T14:00:00Z,23.25,80.0,34.231,1009.226,0.0,2.687,93.16,validated,0.85,
8bd3eb59-03a8-42e5-b0ce-b86285dc949d,ERA5,2024-03-24T15:00:00Z,23.25,80.0,29.688,1009.8,0.0,2.426,93.05,validated,0.85,
1c4ef60b-81e7-4a2a-be3b-f92b44d577dd,ERA5,2024-03-24T16:00:00Z,23.25,80.0,28.669,1010.992,0.0,2.767,94.27,validated,0.85,
c0daa893-06f2-4373-84d2-b32a7f43fc8e,ERA5,2024-03-24T17:00:00Z,23.25,80.0,27.657,1011.224,0.0,2.484,85.86,validated,0.85,
4b89a175-db97-47d0-9691-f5bf1f01cc17,ERA5,2024-03-24T18:00:00Z,23.25,80.0,27.674,1010.915,0.0,1.852,54.28,validated,0.85,
4870d472-af5f-4be5-b669-b8fc92f248f6,ERA5,2024-03-24T19:00:00Z,23.25,80.0,27.066,1010.517,0.0,1.911,41.16,validated,0.85,
7116d351-0cd5-4406-9d5b-3e030a651f49,ERA5,2024-03-24T20:00:00Z,23.25,80.0,25.084,1010.297,0.0,1.931,62.84,validated,0.85,
e28f80d3-2ee4-4923-958d-0d9589a65ae3,ERA5,2024-03-24T21:00:00Z,23.25,80.0,24.769,1010.094,0.0,1.837,74.71,validated,0.85,
0faaf4f0-740d-4aec-bc27-8a9fca92a1da,ERA5,2024-03-24T22:00:00Z,23.25,80.0,22.225,1009.305,0.0,1.841,64.9,validated,0.85,
a24601d4-b3b6-4f84-87d8-1c3e3c0df7d8,ERA5,2024-03-24T23:00:00Z,23.25,80.0,22.742,1009.735,0.0,1.703,83.24,validated,0.85,
21f305ec-b873-45e6-af1d-8e2d8ff7ca2d,ERA5,2024-03-25T00:00:00Z,23.25,80.0,25.181,1009.722,0.0,1.162,105.8,validated,0.85,
263caa18-5878-4538-8f81-a177d1659c83,ERA5,2024-03-25T01:00:00Z,23.25,80.0,24.776,1010.758,0.0,0.504,72.28,validated,0.85,
d7e4defd-f948-403f-996d-f7aa803616fe,ERA5,2024-03-25T02:00:00Z,23.25,80.0,25.067,1011.577,0.0,0.793,42.4,validated,0.85,
669aae0d-945a-4252-b2cf-32d636025f9f,ERA5,2024-03-25T03:00:00Z,23.25,80.0,25.303,1012.499,0.0,1.227,68.8,validated,0.85,
17575cff-cc70-42d3-afbf-75a65633b600,ERA5,2024-03-25T04:00:00Z,23.25,80.0,27.125,1012.768,0.0,1.591,75.25,validated,0.85,
556d5362-d8ce-4d29-add5-7b6dda4fdbbf,ERA5,2024-03-25T05:00:00Z,23.25,80.0,32.975,1012.415,0.0,1.916,86.66,validated,0.85,
783444d5-8769-44e9-a31e-6d4142e81ee4,ERA5,2024-03-25T06:00:00Z,23.25,80.0,35.804,1011.451,0.0,2.436,110.22,validated,0.85,
5956e1b8-60e2-41fb-8d54-398b65b8c807,ERA5,2024-03-25T07:00:00Z,23.25,80.0,35.811,1010.558,0.0,3.169,131.25,validated,0.85,
5b062548-5b07-496a-a7c0-aeb3fd12e06d,ERA5,2024-03-25T08:00:00Z,23.25,80.0,37.934,1009.339,0.0,3.738,125.13,validated,0.85,
290bb0f8-2060-4fca-ba66-0052864112b9,ERA5,2024-03-25T09:00:00Z,23.25,80.0,38.139,1008.635,0.0,4.683,127.63,validated,0.85,
ef00ab69-eb4a-407a-a7db-a0470e1588d4,ERA5,2024-03-25T10:00:00Z,23.25,80.0,35.594,1007.319,0.0,3.592,125.64,validated,0.85,
cf962552-2f3a-495b-ba48-19d38d43e454,ERA5,2024-03-25T11:00:00Z,23.25,80.0,35.429,1007.446,0.0,3.333,136.69,validated,0.85,
f14fcbda-9b51-4874-b04d-59d5857f43fc,ERA5,2024-03-25T12:00:00Z,23.25,80.0,35.621,1007.723,0.0,2.411,157.98,validated,0.85,
455431b3-1b20-4b1f-ac3c-c47e20ff4053,ERA5,2024-03-25T13:00:00Z,23.25,80.0,34.588,1008.367,0.0,2.413,180.39,validated,0.85,
b8bf9613-1318-42a0-97c3-36c0527f72f8,ERA5,2024-03-25T14:00:00Z,23.25,80.0,32.253,1009.176,0.0,2.444,189.46,validated,0.85,
ba344a1d-8f6e-41ed-9ac6-9bf72e421a7b,ERA5,2024-03-25T15:00:00Z,23.25,80.0,28.129,1010.089,0.0,2.626,195.24,validated,0.85,
8476d6d0-9d00-4afb-bfd2-81c223be62e0,ERA5,2024-03-25T16:00:00Z,23.25,80.0,27.751,1010.972,0.0,2.646,201.17,validated,0.85,
9237fb25-3907-4c82-a47c-bf5020a80108,ERA5,2024-03-25T17:00:00Z,23.25,80.0,24.52,1011.492,0.0,2.551,209.57,validated,0.85,
e298bd9f-0fae-470b-9f88-a01bbf065864,ERA5,2024-03-25T18:00:00Z,23.25,80.0,24.599,1011.564,0.0,2.533,217.41,validated,0.85,
84075fd6-323d-4e90-8464-b94cf3d6149a,ERA5,2024-03-25T19:00:00Z,23.25,80.0,24.18,1011.562,0.0,2.519,229.41,validated,0.85,
0537b78d-505e-40dc-a5f9-391b34fe96f7,ERA5,2024-03-25T20:00:00Z,23.25,80.0,22.678,1011.168,0.0,2.447,244.62,validated,0.85,
fc4c73a7-b435-4dff-bfa2-dcb5aecbe4e1,ERA5,2024-03-25T21:00:00Z,23.25,80.0,22.466,1011.024,0.0,2.379,256.65,validated,0.85,
add66ef8-208c-4e18-ab2b-96e3bdc487b3,ERA5,2024-03-25T22:00:00Z,23.25,80.0,22.257,1010.661,0.0,2.31,261.05,validated,0.85,
447b474c-f14d-48af-932b-02fb7b25c900,ERA5,2024-03-25T23:00:00Z,23.25,80.0,21.851,1011.266,0.0,2.325,250.8,validated,0.85,
9eabf150-b635-47bb-a665-36f3f7a58b19,ERA5,2024-03-26T00:00:00Z,23.25,80.0,23.382,1011.217,0.0,2.28,245.25,validated,0.85,
4c6a286c-e05f-40c9-8263-f42109168ef0,ERA5,2024-03-26T01:00:00Z,23.25,80.0,23.559,1012.088,0.0,2.087,241.33,validated,0.85,
bc589f47-778d-4997-a685-5bb09d9d5cb2,ERA5,2024-03-26T02:00:00Z,23.25,80.0,25.364,1012.933,0.0,2.166,245.07,validated,0.85,
fb6efa7c-cae2-4a01-bcf8-7906f1f927ba,ERA5,2024-03-26T03:00:00Z,23.25,80.0,25.652,1013.425,0.0,2.031,256.53,validated,0.85,
f6c11bb1-0c2f-4d6a-94ae-bc39127bbd54,ERA5,2024-03-26T04:00:00Z,23.25,80.0,28.011,1013.579,0.0,2.758,252.49,validated,0.85,
dd888521-ecb1-4986-9edf-6d5680e56a87,ERA5,2024-03-26T05:00:00Z,23.25,80.0,33.65,1013.303,0.0,2.346,238.31,validated,0.85,
31946c7e-bfda-4875-998c-e86a1a584200,ERA5,2024-03-26T06:00:00Z,23.25,80.0,34.863,1012.944,0.0,1.758,208.86,validated,0.85,
1371f05c-ccc6-47b0-a0ba-27e4c23f7531,ERA5,2024-03-26T07:00:00Z,23.25,80.0,35.028,1012.046,0.0,1.681,171.19,validated,0.85,
35d1657e-5c49-456a-8460-860f01fe189a,ERA5,2024-03-26T08:00:00Z,23.25,80.0,36.882,1010.881,0.0,1.864,152.18,validated,0.85,
9fe51a1a-e927-4a1b-933f-eb66796877fc,ERA5,2024-03-26T09:00:00Z,23.25,80.0,36.954,1009.884,0.0,1.958,150.42,validated,0.85,
293b1247-c0b6-40ac-b51f-cce543e989aa,ERA5,2024-03-26T10:00:00Z,23.25,80.0,35.284,1009.706,0.0,1.144,132.73,validated,0.85,
1d55df55-bbc0-43f6-b2fc-8c05e731f376,ERA5,2024-03-26T11:00:00Z,23.25,80.0,35.313,1009.472,0.0,1.599,126.98,validated,0.85,
3dd6c8c8-7d97-47d0-afde-fdcc0bb82f5c,ERA5,2024-03-26T12:00:00Z,23.25,80.0,35.634,1010.014,0.0,1.43,141.82,validated,0.85,
1ae97faa-fb83-4631-b505-cee9aab34c33,ERA5,2024-03-26T13:00:00Z,23.25,80.0,35.038,1010.337,0.0,1.959,173.31,validated,0.85,
dd981238-bad7-47d4-bbe2-0f85b8e3b1f9,ERA5,2024-03-26T14:00:00Z,23.25,80.0,33.098,1011.254,0.0,2.033,198.6,validated,0.85,
715fe3b1-3ee5-4183-93fa-3367818b494e,ERA5,2024-03-26T15:00:00Z,23.25,80.0,29.568,1011.867,0.0,2.102,214.67,validated,0.85,
87c1e6f0-1197-46b9-9580-337e3a2eb70d,ERA5,2024-03-26T16:00:00Z,23.25,80.0,29.388,1012.427,0.0,2.282,229.01,validated,0.85,
5b3ee1cf-1c8e-4591-8da2-8dc66c41a40e,ERA5,2024-03-26T17:00:00Z,23.25,80.0,26.863,1013.006,0.0,2.409,231.94,validated,0.85,
a300acda-ebd1-4279-a4d7-d85034fd57fd,ERA5,2024-03-26T18:00:00Z,23.25,80.0,26.87,1013.327,0.0,2.48,235.14,validated,0.85,
c48f3e5c-e9c6-4d1a-8747-8d760691c1f4,ERA5,2024-03-26T19:00:00Z,23.25,80.0,26.488,1013.386,0.0,2.435,249.97,validated,0.85,
656e0f54-44eb-4d16-90b7-d52d4aacfb89,ERA5,2024-03-26T20:00:00Z,23.25,80.0,25.062,1012.841,0.0,2.393,258.12,validated,0.85,
0aa4b941-a9d5-428e-b9ff-88d7599e23b2,ERA5,2024-03-26T21:00:00Z,23.25,80.0,25.01,1012.617,0.0,2.375,259.42,validated,0.85,
68cdd3e4-eb92-4538-acc9-a59ba994a08f,ERA5,2024-03-26T22:00:00Z,23.25,80.0,23.492,1012.639,0.0,2.494,261.89,validated,0.85,
5f7cc3ec-014e-4558-9533-081b670e97c1,ERA5,2024-03-26T23:00:00Z,23.25,80.0,22.976,1012.968,0.0,2.295,273.72,validated,0.85,
59f793b1-45a3-4200-aea8-c1480ebd8cb1,ERA5,2024-03-27T00:00:00Z,23.25,80.0,24.992,1013.322,0.0,2.188,291.59,validated,0.85,
945e5ee9-53b2-4d08-a6ab-0ae24e18de6a,ERA5,2024-03-27T01:00:00Z,23.25,80.0,24.883,1013.953,0.0,2.246,304.71,validated,0.85,
69522c02-785d-44e4-a2df-ab6ede054c49,ERA5,2024-03-27T02:00:00Z,23.25,80.0,26.554,1014.705,0.0,2.015,307.0,validated,0.85,
d115797a-5a87-465b-aa41-e30444051c93,ERA5,2024-03-27T03:00:00Z,23.25,80.0,26.664,1015.11,0.0,1.68,311.0,validated,0.85,
74d11a49-a361-4e9f-b9d5-58a9a6e376d7,ERA5,2024-03-27T04:00:00Z,23.25,80.0,28.822,1015.174,0.0,1.879,326.49,validated,0.85,
75485d38-c3bd-4894-863e-c16eeb454667,ERA5,2024-03-27T05:00:00Z,23.25,80.0,35.247,1014.962,0.0,2.066,8.31,validated,0.85,
cffd4b97-2ecf-4826-95c2-8bef6835d13f,ERA5,2024-03-27T06:00:00Z,23.25,80.0,36.391,1014.29,0.0,1.844,51.75,validated,0.85,
f44530f6-6b30-4fdf-9090-73a6a4e106ac,ERA5,2024-03-27T07:00:00Z,23.25,80.0,36.529,1013.098,0.0,1.673,106.54,validated,0.85,
fc1d553c-c8ce-4a59-9c59-813531d80347,ERA5,2024-03-27T08:00:00Z,23.25,80.0,38.413,1011.952,0.0,2.073,134.02,validated,0.85,
ae078cb0-adf9-4fb2-847a-8aa5701a4a2e,ERA5,2024-03-27T09:00:00Z,23.25,80.0,38.573,1010.516,0.0,2.405,143.85,validated,0.85,
65f0eab3-db31-4e2c-8cdb-e71f35dd13b5,ERA5,2024-03-27T10:00:00Z,23.25,80.0,37.406,1009.768,0.0,2.165,153.93,validated,0.85,
0ba897ba-bbe0-48c8-92a3-2e09c00e8408,ERA5,2024-03-27T11:00:00Z,23.25,80.0,37.24,1009.761,0.0,2.706,160.15,validated,0.85,
e396318a-d478-43af-96d8-b5121245c149,ERA5,2024-03-27T12:00:00Z,23.25,80.0,37.55,1009.643,0.0,2.187,168.1,validated,0.85,
a6e8a745-7c08-4b04-a266-d059bc063239,ERA5,2024-03-27T13:00:00Z,23.25,80.0,35.737,1010.273,0.0,2.465,177.37,validated,0.85,
4f880c33-d7c8-4309-8e4c-06b1a16b1382,ERA5,2024-03-27T14:00:00Z,23.25,80.0,32.758,1010.675,0.0,2.701,192.38,validated,0.85,
6a3bb1ed-5ec5-4ac4-9fd3-95501187f9ee,ERA5,2024-03-27T15:00:00Z,23.25,80.0,29.243,1011.514,0.0,2.696,211.1,validated,0.85,
ffcf0e98-5a83-46fa-8f1a-71b625046230,ERA5,2024-03-27T16:00:00Z,23.25,80.0,28.965,1011.928,0.0,2.597,222.47,validated,0.85,
5086731b-8f96-4a26-a895-45b151f14db2,ERA5,2024-03-27T17:00:00Z,23.25,80.0,26.886,1012.345,0.0,2.7,234.69,validated,0.85,
4c7cc538-1d3a-4a4f-b822-589c715ec951,ERA5,2024-03-27T18:00:00Z,23.25,80.0,26.836,1012.383,0.0,2.649,253.98,validated,0.85,
6078ddaa-0ec1-42bb-ac22-611a84ba417e,ERA5,2024-03-27T19:00:00Z,23.25,80.0,26.122,1012.491,0.0,2.488,276.22,validated,0.85,
f625d4e2-6f73-4ba2-a1a0-3d9cf2e79674,ERA5,2024-03-27T20:00:00Z,23.25,80.0,24.655,1012.11,0.0,2.368,294.22,validated,0.85,
b1c25b95-c2ff-4e65-96bc-e12eac9fd579,ERA5,2024-03-27T21:00:00Z,23.25,80.0,24.345,1011.55,0.0,2.174,293.82,validated,0.85,
73b9cda1-4b3f-4632-8a0f-5172f5f4d123,ERA5,2024-03-27T22:00:00Z,23.25,80.0,23.812,1011.446,0.0,1.714,272.24,validated,0.85,
11cd3577-1cff-4a5a-9d1b-3aaaabec7e3c,ERA5,2024-03-27T23:00:00Z,23.25,80.0,23.268,1010.945,0.0,1.652,238.95,validated,0.85,
