id,source,timestamp,latitude,longitude,temperature,humidity,pressure,rainfall,wind_speed,wind_direction,verification_status,confidence_score,quality_flags
4a8c6df3-817b-4614-9598-2be31173896d,Open-Meteo,2024-06-17T23:00:00Z,23.233742,80.0,29.3,64.0,959.4,0.0,4.5,,validated,0.8,
2bf25f64-0285-4ebd-8d56-4f0bad7f6b45,Open-Meteo,2024-06-18T00:00:00Z,23.233742,80.0,29.0,66.0,959.6,0.0,3.2,,validated,0.8,
d7523f17-9a5d-4fe3-94c0-89ab52a29af4,Open-Meteo,2024-06-18T01:00:00Z,23.233742,80.0,30.6,64.0,960.4,0.0,3.94,,validated,0.8,
44cac36d-0ec3-4403-af23-ba968726c9ee,Open-Meteo,2024-06-18T02:00:00Z,23.233742,80.0,31.2,62.0,960.3,0.0,3.7,,validated,0.8,
eff09808-fdee-4705-b6c0-c85093c89fda,Open-Meteo,2024-06-18T03:00:00Z,23.233742,80.0,33.2,54.0,960.3,0.0,4.31,,validated,0.8,
e95a313e-a280-4d36-8093-4ae4c790015b,Open-Meteo,2024-06-18T04:00:00Z,23.233742,80.0,33.8,51.0,960.3,0.0,4.37,,validated,0.8,
29681bb0-0530-4c34-ac49-51fb5f9397ed,Open-Meteo,2024-06-18T05:00:00Z,23.233742,80.0,35.1,46.0,960.5,0.0,4.18,,validated,0.8,
5ac67cb3-0dba-4f2c-a814-06a77c3968a3,Open-Meteo,2024-06-18T06:00:00Z,23.233742,80.0,35.8,44.0,960.0,0.0,4.39,,validated,0.8,
b6e47cbd-200f-4ea9-aecf-8024cdef0857,Open-Meteo,2024-06-18T07:00:00Z,23.233742,80.0,36.6,41.0,959.1,0.0,4.4,,validated,0.8,
79785a08-d381-4712-909c-9816610a0ac6,Open-Meteo,2024-06-18T08:00:00Z,23.233742,80.0,37.4,38.0,958.1,0.0,4.11,,validated,0.8,
9e38e79c-01ee-43ab-8285-299c57f0dfbb,Open-Meteo,2024-06-18T09:00:00Z,23.233742,80.0,39.0,32.0,956.8,0.0,4.65,,validated,0.8,
27b37e13-4c3f-47f7-9bc2-1dadfca85c8b,Open-Meteo,2024-06-18T10:00:00Z,23.233742,80.0,37.8,34.0,956.7,0.0,4.55,,validated,0.8,
00449e7b-e94d-44cf-81e1-e8e077df627c,Open-Meteo,2024-06-18T11:00:00Z,23.233742,80.0,38.4,33.0,956.3,0.0,2.98,,validated,0.8,
8b0fc893-1137-4468-b708-7f08c32ab311,Open-Meteo,2024-06-18T12:00:00Z,23.233742,80.0,37.7,34.0,956.2,0.0,3.83,,validated,0.8,
2ee5f5f8-2e42-4cc0-abcf-1b6427741763,Open-Meteo,2024-06-18T13:00:00Z,23.233742,80.0,33.4,40.0,957.2,0.0,2.97,,validated,0.8,
1ea6b95d-ec6c-4ee1-90ff-f71809646338,Open-Meteo,2024-06-18T14:00:00Z,23.233742,80.0,33.0,41.0,958.0,0.0,2.69,,validated,0.8,
9250e91e-3aab-4c6b-993c-5be4ef9c6d5c,Open-Meteo,2024-06-18T15:00:00Z,23.233742,80.0,32.8,44.0,958.9,0.0,2.66,,validated,0.8,
96006f8c-5995-4e08-b37e-7e31cd590c88,Open-Meteo,2024-06-18T16:00:00Z,23.233742,80.0,32.2,49.0,959.5,0.0,3.69,,validated,0.8,
3ac1d960-a911-473b-a080-fe1b89c0f75b,Open-Meteo,2024-06-18T17:00:00Z,23.233742,80.0,31.2,54.0,960.1,0.0,3.61,,validated,0.8,
d38634d2-32fe-4ab0-93da-e4bf2793ff55,Open-Meteo,2024-06-18T18:00:00Z,23.233742,80.0,30.3,60.0,959.5,0.0,3.26,,validated,0.8,
16c31af4-f674-4d0e-ae01-1d0abeb87f70,Open-Meteo,2024-06-18T19:00:00Z,23.233742,80.0,29.3,66.0,958.7,0.0,3.42,,validated,0.8,
886fd241-6bdc-4526-b0f0-9b7ac334d035,Open-Meteo,2024-06-18T20:00:00Z,23.233742,80.0,28.7,72.0,958.3,0.0,3.27,,validated,0.8,
aa2a6fec-9c64-4b14-88ba-c9041b963226,Open-Meteo,2024-06-18T21:00:00Z,23.233742,80.0,28.1,77.0,957.7,0.0,3.16,,validated,0.8,
8d4b666e-c005-4943-a0cc-fa915d19ba64,Open-Meteo,2024-06-18T22:00:00Z,23.233742,80.0,27.8,79.0,957.5,0.0,3.67,,validated,0.8,
aa432deb-3e04-4a2b-aafc-a0c15f4102ab,Open-Meteo,2024-06-18T23:00:00Z,23.233742,80.0,27.3,82.0,957.6,0.0,3.62,,validated,0.8,
a3345c54-5547-4f4d-911c-a9abdd94a26c,Open-Meteo,2024-06-19T00:00:00Z,23.233742,80.0,26.9,84.0,957.8,0.0,3.8,,validated,0.8,
6a88bb6b-0ef1-4686-87ba-713d390092cc,Open-Meteo,2024-06-19T01:00:00Z,23.233742,80.0,27.0,83.0,957.9,0.0,4.15,,validated,0.8,
bc0c0b6f-7af3-42d6-9ff6-89db25d45c66,Open-Meteo,2024-06-19T02:00:00Z,23.233742,80.0,28.5,75.0,958.2,0.0,4.46,,validated,0.8,
c7c6e5f8-67b1-4911-82e3-062a35e77983,Open-Meteo,2024-06-19T03:00:00Z,23.233742,80.0,30.6,63.0,958.5,0.0,5.25,,validated,0.8,
90427ea7-3158-4e34-b6f6-65651d6962fc,Open-Meteo,2024-06-19T04:00:00Z,23.233742,80.0,32.7,55.0,958.9,0.0,5.0,,validated,0.8,
30214b23-3676-4844-8a82-0f620022e3a8,Open-Meteo,2024-06-19T05:00:00Z,23.233742,80.0,34.6,48.0,958.8,0.0,4.75,,validated,0.8,
3751c511-6fbf-415f-b3d0-815542b12e0b,Open-Meteo,2024-06-19T06:00:00Z,23.233742,80.0,35.2,47.0,958.4,0.0,4.4,,validated,0.8,
06c87ed3-6a59-40e0-8322-63899aeb525f,Open-Meteo,2024-06-19T07:00:00Z,23.233742,80.0,36.5,42.0,957.9,0.0,4.11,,validated,0.8,
f5752517-8f1e-400b-b46d-52ee6461d786,Open-Meteo,2024-06-19T08:00:00Z,23.233742,80.0,37.5,39.0,956.8,0.0,3.86,,validated,0.8,
e93704b0-87b4-4449-8095-6839347d72d9,Open-Meteo,2024-06-19T09:00:00Z,23.233742,80.0,37.4,37.0,955.3,0.0,4.05,,validated,0.8,
60a44665-f536-46f8-8f50-7118e30fcac3,Open-Meteo,2024-06-19T10:00:00Z,23.233742,80.0,37.5,36.0,954.6,0.0,3.68,,validated,0.8,
be0b9e5a-ff38-4772-b4c0-12784926202d,Open-Meteo,2024-06-19T11:00:00Z,23.233742,80.0,27.7,77.0,955.8,4.9,8.12,,validated,0.8,
445cfb30-9ab1-47f3-9420-d0e41240dd9c,Open-Meteo,2024-06-19T12:00:00Z,23.233742,80.0,27.5,82.0,955.2,1.5,0.45,,validated,0.8,
ccd403e0-25ac-415d-b97e-b68d346dd7a0,Open-Meteo,2024-06-19T13:00:00Z,23.233742,80.0,32.5,51.0,955.5,0.0,4.16,,validated,0.8,
788d2a59-a4ea-43c8-8d26-2beed711f216,Open-Meteo,2024-06-19T14:00:00Z,23.233742,80.0,32.2,52.0,956.2,0.0,3.14,,validated,0.8,
1525c9e7-45d5-4fa1-aa8b-6e14a88f8c73,Open-Meteo,2024-06-19T15:00:00Z,23.233742,80.0,32.2,53.0,956.8,0.0,3.0,,validated,0.8,
e0d8bbbd-bca3-4f69-ad6e-868330f50f98,Open-Meteo,2024-06-19T16:00:00Z,23.233742,80.0,31.9,54.0,957.5,0.0,2.88,,validated,0.8,
82f2e574-2cdc-441b-a8cb-cf5f93281a4e,Open-Meteo,2024-06-19T17:00:00Z,23.233742,80.0,31.4,55.0,957.8,0.0,2.66,,validated,0.8,
c3ae6f40-e087-47a7-8b70-e3c820808652,Open-Meteo,2024-06-19T18:00:00Z,23.233742,80.0,31.0,59.0,957.7,0.0,3.1,,validated,0.8,
3e2e686f-fecc-4cfb-9150-64d5034e1f3a,Open-Meteo,2024-06-19T19:00:00Z,23.233742,80.0,30.4,64.0,957.2,0.0,3.14,,validated,0.8,
c66b4b0b-1309-4ed0-aab0-97bb38c3a2b8,Open-Meteo,2024-06-19T20:00:00Z,23.233742,80.0,29.9,67.0,956.5,0.0,2.65,,validated,0.8,
304af563-517b-4b3a-8a2a-fa7fcac36077,Open-Meteo,2024-06-19T21:00:00Z,23.233742,80.0,29.4,69.0,956.4,0.0,2.6,,validated,0.8,
dbdcc980-1304-4661-a078-76533cfa816d,Open-Meteo,2024-06-19T22:00:00Z,23.233742,80.0,29.0,72.0,956.6,0.0,3.3,,validated,0.8,
8008099f-3ae6-4e02-872c-5aae3e37de63,Open-Meteo,2024-06-19T23:00:00Z,23.233742,80.0,26.4,80.0,957.1,0.0,6.21,,validated,0.8,
697caea0-592e-4591-a77e-3d7920f2f3cc,Open-Meteo,2024-06-20T00:00:00Z,23.233742,80.0,26.6,80.0,957.5,0.0,4.55,,validated,0.8,
dbcbc295-7a20-41da-98a7-a146091f6240,Open-Meteo,2024-06-20T01:00:00Z,23.233742,80.0,26.6,78.0,957.7,0.1,5.57,,validated,0.8,
62040048-5849-41d5-9ce0-d6135f4425c4,Open-Meteo,2024-06-20T02:00:00Z,23.233742,80.0,28.9,68.0,958.3,0.0,3.8,,validated,0.8,
b7423f1e-b2bb-462a-9185-18c526b1b1c3,Open-Meteo,2024-06-20T03:00:00Z,23.233742,80.0,31.5,59.0,958.7,0.0,4.75,,validated,0.8,
65b5ba57-961a-44da-ad71-539f57efa08f,Open-Meteo,2024-06-20T04:00:00Z,23.233742,80.0,33.9,52.0,958.9,0.0,4.12,,validated,0.8,
95071223-3666-4ce0-809d-aafd268dd9e4,Open-Meteo,2024-06-20T05:00:00Z,23.233742,80.0,35.8,45.0,959.0,0.0,3.51,,validated,0.8,
944d0dad-01ce-409b-ad36-428257fd6dd4,Open-Meteo,2024-06-20T06:00:00Z,23.233742,80.0,37.5,38.0,958.3,0.0,3.14,,validated,0.8,
ee340acd-e4d4-4951-a412-a9e1d5080351,Open-Meteo,2024-06-20T07:00:00Z,23.233742,80.0,27.2,86.0,957.7,12.0,0.92,,validated,0.8,
62459b16-4054-47d0-9ae9-b34216860421,Open-Meteo,2024-06-20T08:00:00Z,23.233742,80.0,29.1,75.0,957.2,8.2,3.44,,validated,0.8,
42d10468-e2ed-4081-97a9-c3c48a9f424e,Open-Meteo,2024-06-20T09:00:00Z,23.233742,80.0,29.7,71.0,957.3,0.3,1.02,,validated,0.8,
b891fe95-b8cf-4b8a-8fba-76050c9235b5,Open-Meteo,2024-06-20T10:00:00Z,23.233742,80.0,29.4,71.0,957.4,0.6,4.09,,validated,0.8,
296b35c8-4f2d-471d-bc87-e6076a7f442c,Open-Meteo,2024-06-20T11:00:00Z,23.233742,80.0,27.5,78.0,956.4,0.1,2.53,,validated,0.8,
650dcf06-ac95-4f73-803c-9a20c12c82d4,Open-Meteo,2024-06-20T12:00:00Z,23.233742,80.0,27.4,81.0,956.1,0.0,3.67,,validated,0.8,
513de207-7b35-4a2b-b0f3-16745e6600b7,Open-Meteo,2024-06-20T13:00:00Z,23.233742,80.0,27.6,81.0,956.4,0.2,3.67,,validated,0.8,
c50f269d-4132-454c-bcbc-7994598c9eda,Open-Meteo,2024-06-20T14:00:00Z,23.233742,80.0,27.3,83.0,957.0,0.0,3.72,,validated,0.8,
c2e08fbe-db5b-46d7-9db6-7e67c1ddbc2c,Open-Meteo,2024-06-20T15:00:00Z,23.233742,80.0,27.3,83.0,957.4,0.0,3.2,,validated,0.8,
2dbd6564-4315-4b00-a464-c4889a3769f7,Open-Meteo,2024-06-20T16:00:00Z,23.233742,80.0,27.3,82.0,958.4,0.0,3.37,,validated,0.8,
2b4fd8a1-ad2c-4b8a-aa50-3d9d13129f30,Open-Meteo,2024-06-20T17:00:00Z,23.233742,80.0,27.2,82.0,959.1,0.0,4.34,,validated,0.8,
be2814f8-1af2-4416-a3e9-b4c1b487cea6,Open-Meteo,2024-06-20T18:00:00Z,23.233742,80.0,27.2,84.0,958.9,0.0,3.93,,validated,0.8,
117941dd-4504-42a6-ae82-1a5348a5bd15,Open-Meteo,2024-06-20T19:00:00Z,23.233742,80.0,26.0,91.0,959.8,2.5,3.07,,validated,0.8,
25e9e7d9-dcdc-4006-891f-eb7f763e340a,Open-Meteo,2024-06-20T20:00:00Z,23.233742,80.0,25.8,91.0,958.8,2.6,2.55,,validated,0.8,
e641488a-f6bc-4496-b37d-6f15825a93d3,Open-Meteo,2024-06-20T21:00:00Z,23.233742,80.0,25.1,92.0,958.3,1.0,3.67,,validated,0.8,
ce993f63-6349-4608-a16a-aadc280f6c39,Open-Meteo,2024-06-20T22:00:00Z,23.233742,80.0,24.8,91.0,958.0,0.2,3.7,,validated,0.8,
a537ce3e-424f-4c2b-95d3-e258a5e1b4aa,Open-Meteo,2024-06-20T23:00:00Z,23.233742,80.0,24.8,91.0,958.0,0.1,3.26,,validated,0.8,
5cbd3394-8095-4698-9527-ee0a33862532,Open-Meteo,2024-06-21T00:00:00Z,23.233742,80.0,25.0,91.0,958.1,0.0,3.08,,validated,0.8,
600d5800-9f21-4c40-ad67-1dcd77f4003f,Open-Meteo,2024-06-21T01:00:00Z,23.233742,80.0,26.2,85.0,958.8,0.0,3.9,,validated,0.8,
9f31ff4f-499c-409e-b762-be1a051c0077,Open-Meteo,2024-06-21T02:00:00Z,23.233742,80.0,27.0,82.0,959.1,0.0,4.14,,validated,0.8,
9731a70f-0c6f-4320-9ee4-44aa74aae5fc,Open-Meteo,2024-06-21T03:00:00Z,23.233742,80.0,29.1,69.0,959.1,0.0,4.36,,validated,0.8,
e1ce4927-233f-48a8-8b75-f456a64c1f78,Open-Meteo,2024-06-21T04:00:00Z,23.233742,80.0,30.6,63.0,959.6,0.0,4.05,,validated,0.8,
c06ba2b6-9610-4bac-97fc-a7db8406ad4c,Open-Meteo,2024-06-21T05:00:00Z,23.233742,80.0,31.1,62.0,959.9,0.0,3.51,,validated,0.8,
bf67288e-a0b7-44dc-9565-1af6805d0b33,Open-Meteo,2024-06-21T06:00:00Z,23.233742,80.0,32.0,58.0,959.6,0.0,2.67,,validated,0.8,
87d9e807-2f94-4ecc-b304-2814033ce79e,Open-Meteo,2024-06-21T07:00:00Z,23.233742,80.0,33.5,52.0,958.7,0.0,2.4,,validated,0.8,
7c73a22b-707f-4e5b-91c6-2d53b420bf2e,Open-Meteo,2024-06-21T08:00:00Z,23.233742,80.0,34.6,50.0,958.0,0.0,2.15,,validated,0.8,
5a8ec5b7-92ff-48b8-aa6b-3e6e0d713dcd,Open-Meteo,2024-06-21T09:00:00Z,23.233742,80.0,34.8,50.0,956.9,0.0,2.5,,validated,0.8,
375ccee5-f8c3-4a77-9f2a-64c709bd12fd,Open-Meteo,2024-06-21T10:00:00Z,23.233742,80.0,35.5,48.0,955.6,0.0,3.55,,validated,0.8,
fd4931f9-2257-4231-9967-90f91d657551,Open-Meteo,2024-06-21T11:00:00Z,23.233742,80.0,33.2,55.0,955.5,0.2,0.92,,validated,0.8,
d8332ee9-872c-415d-a3b3-05198ee95079,Open-Meteo,2024-06-21T12:00:00Z,23.233742,80.0,29.7,73.0,956.3,2.3,3.4,,validated,0.8,
27a287d2-aa24-42be-8807-e31aa26133cc,Open-Meteo,2024-06-21T13:00:00Z,23.233742,80.0,30.5,61.0,955.9,0.0,1.03,,validated,0.8,
d5c49e46-2a21-41d7-ba0a-c614da61a556,Open-Meteo,2024-06-21T14:00:00Z,23.233742,80.0,29.9,67.0,956.7,0.0,1.78,,validated,0.8,
763e4081-f59c-4ec6-a415-3e07969fb38a,Open-Meteo,2024-06-21T15:00:00Z,23.233742,80.0,29.6,69.0,957.2,0.0,2.9,,validated,0.8,
ae30b984-7549-4e6d-b8e2-308fbf0a4f53,Open-Meteo,2024-06-21T16:00:00Z,23.233742,80.0,29.0,71.0,957.9,0.0,3.44,,validated,0.8,
91ba18bd-769a-426f-ae56-5c98f65bf31b,Open-Meteo,2024-06-21T17:00:00Z,23.233742,80.0,28.9,72.0,958.8,0.0,3.94,,validated,0.8,
c1e8f756-eb00-44db-84ba-e40e286bf835,Open-Meteo,2024-06-21T18:00:00Z,23.233742,80.0,28.3,74.0,958.0,0.0,2.83,,validated,0.8,
239e3088-b53b-42fc-9fcc-ccc72bbd80cd,Open-Meteo,2024-06-21T19:00:00Z,23.233742,80.0,27.8,77.0,957.4,0.0,2.27,,validated,0.8,
edec1647-dc83-47f0-a749-65a21228b97a,Open-Meteo,2024-06-21T20:00:00Z,23.233742,80.0,27.5,79.0,957.4,0.0,2.77,,validated,0.8,
26d245a2-7bd6-4861-aed1-0ea91f6062ad,Open-Meteo,2024-06-21T21:00:00Z,23.233742,80.0,27.3,81.0,956.8,0.0,4.06,,validated,0.8,
e1885051-00f5-4c65-996a-59b9baa7056f,Open-Meteo,2024-06-21T22:00:00Z,23.233742,80.0,26.2,85.0,956.7,0.0,3.82,,validated,0.8,
b9e28443-641b-4e98-9c94-75b60f879eee,Open-Meteo,2024-06-21T23:00:00Z,23.233742,80.0,25.7,86.0,956.7,0.0,3.35,,validated,0.8,
365c35b9-56bf-4b1e-8341-2c1a91aca288,Open-Meteo,2024-06-22T00:00:00Z,23.233742,80.0,25.6,88.0,957.1,0.0,2.85,,validated,0.8,
84b2391a-e2c7-4030-8621-5ce30d32d0c3,Open-Meteo,2024-06-22T01:00:00Z,23.233742,80.0,26.6,85.0,957.7,0.0,1.56,,validated,0.8,
6f2f9167-a10f-40fd-b1f7-61ec2b52556f,Open-Meteo,2024-06-22T02:00:00Z,23.233742,80.0,27.5,80.0,958.1,0.0,0.9,,validated,0.8,
cd140293-d1a8-4a3a-bb5b-111293a25563,Open-Meteo,2024-06-22T03:00:00Z,23.233742,80.0,28.9,73.0,958.4,0.0,0.81,,validated,0.8,
4b60adbd-49d3-4d6d-a307-edcca0bcaf0b,Open-Meteo,2024-06-22T04:00:00Z,23.233742,80.0,30.0,68.0,958.4,0.0,0.86,,validated,0.8,
5e47a9b6-b4b5-4297-b05c-afa18788d07e,Open-Meteo,2024-06-22T05:00:00Z,23.233742,80.0,31.1,65.0,958.5,0.1,1.0,,validated,0.8,
4a586fa1-98eb-4554-aa71-68153a0346a9,Open-Meteo,2024-06-22T06:00:00Z,23.233742,80.0,32.0,63.0,958.2,0.2,1.12,,validated,0.8,
9d10700a-e753-4e05-95aa-8c97d63dfcf2,Open-Meteo,2024-06-22T07:00:00Z,23.233742,80.0,32.8,59.0,957.2,0.2,0.32,,validated,0.8,
1566a697-15d8-4b13-8aff-c9e950feebc0,Open-Meteo,2024-06-22T08:00:00Z,23.233742,80.0,33.9,53.0,955.8,0.0,0.45,,validated,0.8,
cc041aef-57d5-454e-afed-5f3ed3d4dabd,Open-Meteo,2024-06-22T09:00:00Z,23.233742,80.0,32.1,63.0,955.5,5.7,4.48,,validated,0.8,
345a0633-eace-456e-9901-9ae5e93448f1,Open-Meteo,2024-06-22T10:00:00Z,23.233742,80.0,27.8,82.0,955.3,8.9,1.61,,validated,0.8,
2bc04536-9063-4010-8309-a51ae8e76e8a,Open-Meteo,2024-06-22T11:00:00Z,23.233742,80.0,27.4,83.0,955.7,0.2,0.95,,validated,0.8,
bf7d78be-d498-4019-a127-ebc86684fb40,Open-Meteo,2024-06-22T12:00:00Z,23.233742,80.0,27.8,82.0,955.5,0.3,1.41,,validated,0.8,
b135aa1b-880d-45c4-8a46-841403006989,Open-Meteo,2024-06-22T13:00:00Z,23.233742,80.0,30.2,65.0,956.2,0.0,1.0,,validated,0.8,
0f00d585-8836-4685-872d-1518b0e49ece,Open-Meteo,2024-06-22T14:00:00Z,23.233742,80.0,29.1,70.0,957.3,0.0,0.72,,validated,0.8,
16c6d710-f1e9-42eb-bad8-db547e039c5d,Open-Meteo,2024-06-22T15:00:00Z,23.233742,80.0,28.5,73.0,957.7,0.0,0.5,,validated,0.8,
158885ff-afae-44c4-9f7b-0ed425b93839,Open-Meteo,2024-06-22T16:00:00Z,23.233742,80.0,27.5,80.0,958.1,0.0,2.42,,validated,0.8,
1f2324bf-62e3-4bfb-880c-a77a487bc0d6,Open-Meteo,2024-06-22T17:00:00Z,23.233742,80.0,26.7,84.0,958.2,0.0,2.12,,validated,0.8,
78e245d1-956c-48b0-bbe8-0410912d2972,Open-Meteo,2024-06-22T18:00:00Z,23.233742,80.0,26.4,85.0,958.2,0.0,1.75,,validated,0.8,
8057537e-5b20-4c86-beb2-a5bb8be64f29,Open-Meteo,2024-06-22T19:00:00Z,23.233742,80.0,26.3,85.0,957.7,0.0,0.81,,validated,0.8,
43b76296-a158-470e-895f-aa73f4092ac6,Open-Meteo,2024-06-22T20:00:00Z,23.233742,80.0,26.4,85.0,957.3,0.0,1.36,,validated,0.8,
2554b370-11d1-4b98-87e8-295ceafda18a,Open-Meteo,2024-06-22T21:00:00Z,23.233742,80.0,26.4,86.0,957.0,0.0,1.02,,validated,0.8,
221a3efb-4eed-4d87-9914-e8190a53b615,Open-Meteo,2024-06-22T22:00:00Z,23.233742,80.0,26.4,87.0,956.8,0.0,1.03,,validated,0.8,
13525976-84b9-4367-b151-6971c2758301,Open-Meteo,2024-06-22T23:00:00Z,23.233742,80.0,26.2,89.0,956.4,0.1,0.78,,validated,0.8,
182adbd8-5c8b-4bbb-9c4f-d7eac6678991,Open-Meteo,2024-06-23T00:00:00Z,23.233742,80.0,26.1,93.0,956.7,0.1,0.6,,validated,0.8,
6aad200c-3b3e-459c-ba4b-ef0d47fca033,Open-Meteo,2024-06-23T01:00:00Z,23.233742,80.0,26.6,87.0,958.2,0.1,0.58,,validated,0.8,
4d2a03a3-5110-4ba2-8466-2bd140a4f426,Open-Meteo,2024-06-23T02:00:00Z,23.233742,80.0,27.5,80.0,958.8,0.0,0.85,,validated,0.8,
3014c372-b0f7-48fa-bddb-72e86d92fb75,Open-Meteo,2024-06-23T03:00:00Z,23.233742,80.0,28.6,76.0,958.9,0.0,0.51,,validated,0.8,
e71fa02a-7048-41f4-adfb-07629aefae15,Open-Meteo,2024-06-23T04:00:00Z,23.233742,80.0,29.6,72.0,958.9,0.1,0.2,,validated,0.8,
85d28cff-9611-43c1-9c2e-4a06c9f9b136,Open-Meteo,2024-06-23T05:00:00Z,23.233742,80.0,30.6,68.0,959.0,0.1,0.7,,validated,0.8,
75dfb92c-4345-46f0-a68a-5b64b770e2ae,Open-Meteo,2024-06-23T06:00:00Z,23.233742,80.0,31.4,63.0,958.3,0.1,0.89,,validated,0.8,
47839a04-fa5a-4f04-be76-e42e667e9a17,Open-Meteo,2024-06-23T07:00:00Z,23.233742,80.0,28.7,76.0,957.4,0.3,4.05,,validated,0.8,
a8bfec41-7d8e-49d2-9ee7-1e3b8724eb97,Open-Meteo,2024-06-23T08:00:00Z,23.233742,80.0,28.7,76.0,956.7,0.8,3.22,,validated,0.8,
dbe70e2d-63dc-48a7-9d19-d6aa9f0d1aaf,Open-Meteo,2024-06-23T09:00:00Z,23.233742,80.0,30.2,72.0,956.1,0.1,2.66,,validated,0.8,
03e65082-5aa7-4413-8735-5d7f97cc0c0e,Open-Meteo,2024-06-23T10:00:00Z,23.233742,80.0,31.0,67.0,955.4,0.1,1.08,,validated,0.8,
823a6a4b-019b-4794-9c74-ce09b5ddeecc,Open-Meteo,2024-06-23T11:00:00Z,23.233742,80.0,31.1,66.0,955.0,0.1,0.9,,validated,0.8,
80f3fe76-aae7-4a28-82d0-3d757a67a6f3,Open-Meteo,2024-06-23T12:00:00Z,23.233742,80.0,30.4,69.0,954.7,0.2,1.97,,validated,0.8,
933b6488-a93a-436f-932d-43d26e92bbc8,Open-Meteo,2024-06-23T13:00:00Z,23.233742,80.0,29.5,75.0,954.9,0.1,0.76,,validated,0.8,
4b90d8b4-7410-4a9f-a472-66f8ecdf1170,Open-Meteo,2024-06-23T14:00:00Z,23.233742,80.0,29.1,78.0,955.0,0.0,0.63,,validated,0.8,
0fd380a7-c820-4975-bc2d-6ccab74d74a1,Open-Meteo,2024-06-23T15:00:00Z,23.233742,80.0,28.4,84.0,955.5,0.0,1.02,,validated,0.8,
dfb7e43e-7f79-4a99-82e5-46560ddaaebd,Open-Meteo,2024-06-23T16:00:00Z,23.233742,80.0,27.8,88.0,956.7,0.0,1.08,,validated,0.8,
a1198326-973f-4ba9-9c71-bfbcb2216dfa,Open-Meteo,2024-06-23T17:00:00Z,23.233742,80.0,27.6,88.0,957.0,0.0,1.49,,validated,0.8,
793eaaf9-194f-4512-9828-cf7348d88a14,Open-Meteo,2024-06-23T18:00:00Z,23.233742,80.0,27.0,88.0,957.2,1.6,1.2,,validated,0.8,
4c76f266-1691-433e-a883-fdd64363bbd2,Open-Meteo,2024-06-23T19:00:00Z,23.233742,80.0,26.0,94.0,957.4,5.1,1.62,,validated,0.8,
18570f72-d4ae-4a69-84a1-366752de3b7b,Open-Meteo,2024-06-23T20:00:00Z,23.233742,80.0,26.0,94.0,956.2,0.1,2.4,,validated,0.8,
df64933b-20fa-426c-83b1-1c6ae9a31b92,Open-Meteo,2024-06-23T21:00:00Z,23.233742,80.0,25.8,93.0,956.6,0.0,1.34,,validated,0.8,
ca3b0bda-0271-41ec-8cb1-630627e18581,Open-Meteo,2024-06-23T22:00:00Z,23.233742,80.0,25.8,92.0,955.9,0.4,3.28,,validated,0.8,
d94a325d-9755-4450-a295-057f1d66c74d,Open-Meteo,2024-06-23T23:00:00Z,23.233742,80.0,25.3,93.0,956.2,0.0,2.2,,validated,0.8,
6f8d040d-575c-4740-b280-aaacb9eb58ce,Open-Meteo,2024-06-24T00:00:00Z,23.233742,80.0,25.0,93.0,956.4,0.0,2.77,,validated,0.8,
42bbfdde-8064-4227-b5b9-c13e121ec83c,Open-Meteo,2024-06-24T01:00:00Z,23.233742,80.0,26.8,85.0,957.4,0.0,3.96,,validated,0.8,
1cacbe5c-7d9b-4678-8d47-840d732be6fc,Open-Meteo,2024-06-24T02:00:00Z,23.233742,80.0,28.0,79.0,957.8,0.0,3.91,,validated,0.8,
e57fd89d-866e-43d3-ba2f-345c8cc666a6,Open-Meteo,2024-06-24T03:00:00Z,23.233742,80.0,29.1,73.0,957.9,0.1,3.51,,validated,0.8,
4faa1a6b-11a8-4ce9-97ff-d5e5193fc212,Open-Meteo,2024-06-24T04:00:00Z,23.233742,80.0,30.1,71.0,958.0,0.1,3.04,,validated,0.8,
d8b525d8-9ee9-4781-bfef-dda0f32bad6a,Open-Meteo,2024-06-24T05:00:00Z,23.233742,80.0,31.3,66.0,957.9,0.1,2.75,,validated,0.8,
55a057f8-3410-4d61-8133-cb321420811d,Open-Meteo,2024-06-24T06:00:00Z,23.233742,80.0,32.2,61.0,957.3,0.0,2.51,,validated,0.8,
7ea187aa-b327-484a-bf88-37274458d073,Open-Meteo,2024-06-24T07:00:00Z,23.233742,80.0,33.0,58.0,956.6,0.0,2.5,,validated,0.8,
560805a0-c857-4cfa-9dc8-7e3b5141d65b,Open-Meteo,2024-06-24T08:00:00Z,23.233742,80.0,33.1,58.0,955.8,0.0,2.79,,validated,0.8,
c007575e-5a09-4a79-a287-8c454ef1b9fa,Open-Meteo,2024-06-24T09:00:00Z,23.233742,80.0,33.2,56.0,954.6,0.0,2.5,,validated,0.8,
176bb71d-374b-4bbf-a38b-b47a8176c602,Open-Meteo,2024-06-24T10:00:00Z,23.233742,80.0,33.5,55.0,953.8,0.0,2.62,,validated,0.8,
54fc43f5-a76a-4c5a-bbf1-87551306afcb,Open-Meteo,2024-06-24T11:00:00Z,23.233742,80.0,31.7,63.0,953.8,0.8,2.64,,validated,0.8,
da9ebb4b-c003-4fe6-aa28-84ce3f9d80d2,Open-Meteo,2024-06-24T12:00:00Z,23.233742,80.0,31.5,63.0,953.8,0.0,3.4,,validated,0.8,
